sample_id	data_type	size_bytes	data_attributes	browser_attributes
HG00408	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00408/expression.minus.hg38.bw", "name": "HG00408 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00408	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00408/expression.plus.chm13.bw", "name": "HG00408 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00408	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00408/expression.minus.chm13.bw", "name": "HG00408 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00423	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/expression.plus.hg38.bw", "name": "HG00423 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00423	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/expression.minus.hg38.bw", "name": "HG00423 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00423	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/expression.plus.chm13.bw", "name": "HG00423 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00423	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/expression.minus.chm13.bw", "name": "HG00423 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00438	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/expression.plus.hg38.bw", "name": "HG00438 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00438	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/expression.minus.hg38.bw", "name": "HG00438 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00438	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/expression.plus.chm13.bw", "name": "HG00438 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00438	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/expression.minus.chm13.bw", "name": "HG00438 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00544	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/expression.plus.hg38.bw", "name": "HG00544 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00544	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/expression.minus.hg38.bw", "name": "HG00544 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00544	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/expression.plus.chm13.bw", "name": "HG00544 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00544	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/expression.minus.chm13.bw", "name": "HG00544 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00558	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/expression.plus.hg38.bw", "name": "HG00558 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00558	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/expression.minus.hg38.bw", "name": "HG00558 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00558	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/expression.plus.chm13.bw", "name": "HG00558 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00558	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/expression.minus.chm13.bw", "name": "HG00558 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00597	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/expression.plus.hg38.bw", "name": "HG00597 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00597	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/expression.minus.hg38.bw", "name": "HG00597 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00597	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/expression.plus.chm13.bw", "name": "HG00597 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00597	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/expression.minus.chm13.bw", "name": "HG00597 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00609	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/expression.plus.hg38.bw", "name": "HG00609 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00609	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/expression.minus.hg38.bw", "name": "HG00609 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00609	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/expression.plus.chm13.bw", "name": "HG00609 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00609	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/expression.minus.chm13.bw", "name": "HG00609 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00621	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00621/expression.plus.hg38.bw", "name": "HG00621 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00621	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00621/expression.minus.hg38.bw", "name": "HG00621 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00621	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00621/expression.plus.chm13.bw", "name": "HG00621 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00621	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00621/expression.minus.chm13.bw", "name": "HG00621 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00639	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00639/expression.plus.hg38.bw", "name": "HG00639 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00639	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00639/expression.minus.hg38.bw", "name": "HG00639 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00639	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00639/expression.plus.chm13.bw", "name": "HG00639 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00639	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00639/expression.minus.chm13.bw", "name": "HG00639 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00642	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00642/expression.plus.hg38.bw", "name": "HG00642 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00642	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00642/expression.minus.hg38.bw", "name": "HG00642 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00642	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00642/expression.plus.chm13.bw", "name": "HG00642 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00642	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00642/expression.minus.chm13.bw", "name": "HG00642 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00658	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00658/expression.plus.hg38.bw", "name": "HG00658 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00658	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00658/expression.minus.hg38.bw", "name": "HG00658 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00658	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00658/expression.plus.chm13.bw", "name": "HG00658 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00658	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "chm13", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00658/expression.minus.chm13.bw", "name": "HG00658 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00673	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00673/expression.plus.hg38.bw", "name": "HG00673 Kinnex (plus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
HG00673	expression	12000000	{"platform": "PacBio Kinnex", "processing_tool": "minimap", "file_format": "bigWig", "description": ""}	{"coordinate": "hg38", "type": "bigwig", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00673/expression.minus.hg38.bw", "name": "HG00673 Kinnex (minus strand)", "options": {"color": "#10b981", "color2": "#0d9668"}}
